difficulty,difficulty_result,seq_length_train,batch_train,num_layers_train,onset_weight_train,enable_beats,precision_micro,recall_micro,f1_micro,precision_chart,recall_chart,f1_chart
20,expertplus,20480,32,2,64,1,0.9466666666666670,0.5445544554455450,0.6707317073170730,0.9496442255062940,0.5402855369335820,0.6674082313681870
20,easy,20480,32,2,64,1,0.7920529801324500,0.9361702127659580,0.8191780821917810,0.796559460052467,0.9369126401577490,0.8192612642594930
20,hard,20480,32,2,64,1,0.928374655647383,0.8045325779036830,0.7928107838242640,0.928980072526832,0.804019512870824,0.7934838919800540
20,expert,20480,32,2,64,1,0.9666666666666670,0.739067055393586,0.7477403451109290,0.9671293338527350,0.7377923103248640,0.7459260103092440
20,expertplus,20480,32,2,64,1,0.9328859060402680,0.6163366336633660,0.7063829787234040,0.935104052573932,0.6092985723153320,0.70150405896708
20,easy,20480,32,2,64,1,0.7619631901840490,0.926241134751773,0.8171052631578950,0.7684113950426430,0.92612713704897,0.8172766934975090
20,hard,20480,32,2,64,1,0.8784266984505360,0.773371104815864,0.7807017543859650,0.8836032782544710,0.7757987355658330,0.7819905437120300
20,expert,20480,32,2,64,1,0.9487179487179490,0.6953352769679300,0.7605519480519480,0.9513741134269490,0.6965371582298680,0.7577517081341740
20,expertplus,20480,32,2,64,1,0.9390243902439020,0.5544554455445550,0.6696562032884900,0.93875,0.5508876474239600,0.6667486876640420
30,easy,20480,32,2,64,1,0.6047169811320760,0.950354609929078,0.7263456090651560,0.6167395013462110,0.950715302846012,0.7311823141146940
30,hard,20480,32,2,64,1,0.7575757575757580,0.8517469310670440,0.756501182033097,0.7713222336043370,0.8517942131881100,0.7589767643321840
30,expert,20480,32,2,64,1,0.8591549295774650,0.7871720116618080,0.7775377969762420,0.8682884096281740,0.7865591917978430,0.7778794782459300
30,expertplus,20480,32,2,64,1,0.9125,0.6460396039603960,0.7334315169366720,0.9233333333333330,0.6439602731222840,0.7284461152882210
30,easy,20480,32,2,64,1,0.6451942740286300,0.9546099290780140,0.7498514557338090,0.6580876863008660,0.9556026758797780,0.7546342304395140
30,hard,20480,32,2,64,1,0.77487922705314,0.8432483474976390,0.7659980897803250,0.7920801854653140,0.8437185462821680,0.7676152184348870
30,expert,20480,32,2,64,1,0.8616822429906540,0.7864431486880470,0.7751436781609200,0.8720770822753720,0.7849864068399270,0.7757950809081020
30,expertplus,20480,32,2,64,1,0.9063829787234040,0.6757425742574260,0.7583333333333330,0.9221623335447050,0.6723401613904410,0.7599122967293990
30,easy,20480,32,2,64,1,0.7182770663562280,0.9361702127659580,0.7890025575447570,0.735753597866421,0.936696774260398,0.7917600508180580
30,hard,20480,32,2,64,1,0.816079295154185,0.8281397544853640,0.7708737864077670,0.8278095628563280,0.8281671809813440,0.7722174694751770
30,expert,20480,32,2,64,1,0.886240520043337,0.7594752186588920,0.7731219328048320,0.8928225655828220,0.758969471276823,0.7732630478862270
30,expertplus,20480,32,2,64,1,0.9051383399209490,0.6658415841584160,0.7453769559032720,0.9134791921664630,0.6577405338299190,0.740016081479496
30,easy,20480,32,2,64,1,0.639795918367347,0.9560283687943260,0.744213649851632,0.6482657359774290,0.9567704086331890,0.7474763315028900
30,hard,20480,32,2,64,1,0.755656108597285,0.8555240793201130,0.7717190388170050,0.7680714810078960,0.8561304636115480,0.7735104634580060
30,expert,20480,32,2,64,1,0.8702359346642470,0.7981049562682220,0.782422293676313,0.8754175317652270,0.7969687097361110,0.7830204813506920
30,expertplus,20480,32,2,64,1,0.9015748031496060,0.6732673267326730,0.7403314917127070,0.9147547468354430,0.6661204220980760,0.7393687065818210
30,easy,20480,32,2,64,1,0.6596452328159650,0.95177304964539,0.7484957882069800,0.682717133237899,0.952296961985829,0.7521696544231970
30,hard,20480,32,2,64,1,0.7723258096172720,0.8319169027384320,0.7574590952839270,0.7880706337599360,0.8324634980831930,0.7576313026412480
30,expert,20480,32,2,64,1,0.8651685393258430,0.7674927113702620,0.7797112180673820,0.8744330226922170,0.7656618542871240,0.7792183304409120
30,expertplus,20480,32,2,64,1,0.9121338912133890,0.6361386138613860,0.7374461979913920,0.9224711623779950,0.6327870887647420,0.7381290945101820
30,easy,20480,32,2,64,1,0.6278381046396840,0.950354609929078,0.7433831990794020,0.6374440578431000,0.9509915348595060,0.7485011588659400
30,hard,20480,32,2,64,1,0.7636887608069160,0.833805476864967,0.7648991083998120,0.7762437994384350,0.8332618334762220,0.7669943921385660
30,expert,20480,32,2,64,1,0.8657718120805370,0.7900874635568510,0.7712842712842710,0.8672991006705940,0.7894213618127830,0.7707432640305020
30,expertplus,20480,32,2,64,1,0.8979591836734690,0.6955445544554460,0.7533512064343160,0.9071790897562350,0.6906890130353820,0.7508095378274950
30,easy,20480,32,2,64,1,0.6817691477885650,0.946099290780142,0.7745098039215690,0.6999233153899120,0.9467076746574110,0.780086889093101
30,hard,20480,32,2,64,1,0.8,0.8215297450424930,0.7690044139283960,0.8155398095539980,0.8225312629566720,0.7697314934806110
30,expert,20480,32,2,64,1,0.8775510204081630,0.7711370262390670,0.7728285077951000,0.8842909539537640,0.771005182156786,0.773074981526529
30,expertplus,20480,32,2,64,1,0.902127659574468,0.6683168316831680,0.7510431154381090,0.9163478399489880,0.6645313469894480,0.749146137060814
30,easy,20480,32,2,64,1,0.6377245508982040,0.9432624113475180,0.7486818980667840,0.6477878584215560,0.9439337085004790,0.7523159518477470
30,hard,20480,32,2,64,1,0.7778846153846150,0.8413597733711050,0.7708432586946170,0.7872303520612580,0.842326465273662,0.7707988365747400
30,expert,20480,32,2,64,1,0.8716981132075470,0.7849854227405250,0.7720430107526880,0.878291148885569,0.7831014327851310,0.7728329004664200
30,expertplus,20480,32,2,64,1,0.9117647058823530,0.6856435643564360,0.751696065128901,0.9258720930232560,0.6760893854748600,0.7469098791624390
30,easy,20480,32,2,64,1,0.6609071274298060,0.95177304964539,0.7504598405885960,0.6806383500745820,0.9517216473440180,0.7548610175639760
30,hard,20480,32,2,64,1,0.7892057026476580,0.8375826251180360,0.7594316511513970,0.8112064682952280,0.8368659397875250,0.7591830304415180
30,expert,20480,32,2,64,1,0.8908163265306120,0.7733236151603500,0.7781444811147780,0.9002199192524760,0.7699380908990920,0.7771407477254870
30,expertplus,20480,32,2,64,1,0.9150943396226420,0.6658415841584160,0.7338935574229690,0.9287474130284810,0.654885164494103,0.7268389370136550
30,easy,20480,32,2,64,1,0.6899313501144170,0.9432624113475180,0.7637745408486380,0.7022454801113190,0.9440280531000150,0.7655385382986760
30,hard,20480,32,2,64,1,0.8187702265372170,0.8328611898017000,0.7643504531722060,0.8319504003456340,0.8335394905385860,0.7635758709068440
30,expert,20480,32,2,64,1,0.8936842105263160,0.7813411078717200,0.7781132075471700,0.900442910253687,0.7806541082526490,0.7779135352535990
30,expertplus,20480,32,2,64,1,0.9212962962962960,0.6584158415841580,0.7401129943502830,0.934567901234568,0.6476474239602730,0.7397781351269720
20,easy,20480,32,2,64,1,0.786472148541114,0.9191489361702130,0.8128855380397530,0.7936730873215710,0.9195705000249680,0.8118012903380350
20,hard,20480,32,2,64,1,0.8908629441624370,0.7913125590179420,0.7887323943661970,0.8923122643132280,0.7906066937123570,0.789009722846548
20,expert,20480,32,2,64,1,0.9321608040201000,0.6895043731778430,0.749897666803111,0.9319278547672950,0.690075817422497,0.7502326883609500
20,expertplus,20480,32,2,64,1,0.9319371727748690,0.5445544554455450,0.6758832565284180,0.937206572769953,0.5437119801365610,0.6753903630615960
20,easy,20480,32,2,64,1,0.7691358024691360,0.9333333333333330,0.8224422442244220,0.7773270553591550,0.9337241047020510,0.822614072196864
20,hard,20480,32,2,64,1,0.8962605548854040,0.7828139754485360,0.7870762711864410,0.8984630808060130,0.7830092066826300,0.7848925420102890
20,expert,20480,32,2,64,1,0.934918648310388,0.684402332361516,0.7509263071222730,0.9356678367287440,0.6828699253333830,0.7505685210339370
20,expertplus,20480,32,2,64,1,0.9314285714285710,0.5371287128712870,0.665644171779141,0.9333694474539540,0.5347610180012410,0.6657801418439720
20,easy,20480,32,2,64,1,0.7506082725060830,0.9205673758865250,0.808120497707924,0.7615745132779340,0.9214215180211,0.8101541525048820
20,hard,20480,32,2,64,1,0.8859223300970870,0.7695939565627950,0.7819548872180450,0.8904657895928350,0.7699831570956090,0.7831652559257500
20,expert,20480,32,2,64,1,0.9581589958159000,0.6603498542274050,0.7472164948453610,0.9605223630350650,0.6608506341455700,0.7457415848234550
20,expertplus,20480,32,2,64,1,0.94375,0.5470297029702970,0.6789554531490020,0.9479166666666670,0.5413656114214770,0.6747232472324720
20,easy,20480,32,2,64,1,0.804,0.9276595744680850,0.8288659793814430,0.8120108850861550,0.9291098420991130,0.8284092939769690
20,hard,20480,32,2,64,1,0.9134487350199730,0.7960339943342780,0.7835968379446640,0.9159100658551100,0.7972342882887030,0.7840931690631650
20,expert,20480,32,2,64,1,0.9561527581329560,0.6873177842565600,0.7516611295681060,0.9569507115264380,0.686379010546023,0.7507273646295760
20,expertplus,20480,32,2,64,1,0.9477124183006540,0.5272277227722770,0.6645865834633390,0.9507936507936510,0.5258721291123530,0.6645475463164990
20,easy,20480,32,2,64,1,0.8038147138964580,0.926241134751773,0.8200138985406530,0.8122985099975110,0.9269118565701860,0.81927480798408
20,hard,20480,32,2,64,1,0.9077134986225900,0.7695939565627950,0.7904946653734240,0.909726217849082,0.7706804398075170,0.7910309641134840
20,expert,20480,32,2,64,1,0.9615384615384620,0.673469387755102,0.754593711719069,0.9623638201565280,0.6737743885082030,0.7534356217441950
20,expertplus,20480,32,2,64,1,0.9344262295081970,0.5420792079207920,0.6728110599078340,0.9408268392550520,0.5374922408441960,0.6699226699226700
